"It's a pleasure to meet you. I'm Harvey, the local doctor."	"很高興認識你。我是哈維，這裡的醫生。"	"Introduction"
"I perform regular check-ups and medical procedures for all the residents of Pelican Town. It's rewarding work."	"我為鵜鶘鎮的居民提供一般的體檢和醫療服務。這是個很有意義的工作。"	"Introduction"
"I hope you'll find your own work equally rewarding, in time."	"希望有天你也會覺得自己的工作很有意義。"	"Introduction"
"Sunscreen? Check..."	"防曬乳？帶了……"	"Resort_Entering"
"Sun hat? Check..."	"遮陽帽？帶了……"	"Resort_Entering"
"If you get burnt, a little aloe vera cream might help soothe the skin."	"如果你曬傷了，抹一點蘆薈膠應該能讓皮膚感覺舒服些。"	"Resort_Leaving"
"I combed the whole beach for glass. We wouldn't want anyone to get a cut on their foot!"	"我檢查了整片沙灘，看有沒有玻璃。大家都不希望有人被劃傷腳的！"	"Resort_Shore"
"It's nice to have an opportunity to relax now and then."	"能三不五時地找到放鬆的機會，這還挺好的。"	"Resort_Chair"
"The trouble is actually letting go of your worries..."	"徹底放下你的煩惱才是真正困難的事……"	"Resort_Chair"
"It's important to stay hydrated in this heat. I'm going to ask Gus if he has any coconut water!"	"天氣這麼熱，補水是很重要的。我要去問問格斯，看他有沒有椰子水！"	"Resort_Bar"
"I'll let you in on a little secret... I can only swim with floaties."	"告訴你一個小秘密……我要用游泳圈才能游泳。"	"Resort"
"Oh! I'm sorry... I, er... have plans to ask someone else."	"噢！不好意思……我，呃……打算邀請別人。"	"danceRejection"
"I... I can't look at you. Please spare me any more pain."	"我……我無法再面對你了。求你別讓我承受更多的痛苦。"	"divorced"
"...Y...You...?"	"……你……你……？"	"breakUp"
"*gulp*... I... I think I'm going to be sick..."	"（吞口水）……我……我大概是要生病了……"	"breakUp"
"I'm busy with my work. I can't speak to you."	"我忙於工作。無法和你說話。"	"dumped_Guys"
"I want you back in my life, @. I'm willing to forget what happened."	"我想讓你回到我的生活中，@。我願意忘記發生過什麼。"	"secondChance_Guys"
"We sell a few over-the-counter medicines at the clinic... feel free to stop by if you're feeling exhausted."	"我們診所出售一些非處方藥……如果感到疲憊乏力還請來光臨。"	"Mon"
"I know that being a farmer is pretty tiring work... don't overdo it!"	"我知道當一名農夫是非常勞累的……不要太勉強哦！"	"Mon"
"I feel responsible for the health of this whole community... it's kind of stressful."	"對全鎮的居民健康負責，這是我內心的使命……壓力不小。"	"Mon2"
"It's a pretty small community, and I'm fortunate to be able to build a good relationship with my patients."	"我們這裡人不多，我很幸運的可以跟我的病人建立良好的關係。"	"Mon2"
"I'd like to stay in Stardew Valley for a while. I'm finally starting to feel involved in the community."	"我想在星露谷多待一陣子。我終於感覺開始融入這個群體了。"	"Mon6"
"It feels good to know that you're useful."	"當你感覺自己的存在有價值的時候，你的心情也會很不錯。"	"Mon6"
"Oh! Hi, @."	"噢！嗨，@。"	"Mon10"
"Do you... have any medical questions?"	"你……要問診嗎？"	"Mon10"
"Feel free to stop by my office if you're ever feeling ill."	"如果感覺生病了請儘管來我辦公室。"	"Tue"
"You're young, though. You'll probably stay healthy without trying."	"當然，你還年輕。身體不用怎麼保護也會很健康的。"	"Tue"
"Don't overwork yourself, @. Doctor's orders!"	"不要過度勞累，@。這是醫囑！"	"Tue8"
"Your health is important to me."	"你的健康對我來說很重要。"	"Tue8"
"I'd like to get to know you better, @. Let's put aside our doctor-patient relationship."	"我很願意進一步瞭解你，@。我們先把醫患關係拋到一邊。"	"Wed4"
"It's nice to have a friend in town."	"在城鎮裡有個朋友真不錯。"	"Wed6"
"You have a really healthy glow. That's good."	"你臉色很不錯。很好。"	"Wed8"
"Remember to cover your mouth when you sneeze."	"記得打噴嚏的時候用手捂住嘴。"	"Wed"
"Then make sure to wash your hands."	"然後別忘了洗手。"	"Wed"
"It's a lot of work, being a doctor. I don't eat as well as I should."	"醫生有很多工作。很難好好吃上飯。"	"Thu8"
"If I didn't live alone I think it would be easier."	"如果我不是單身的話應該會好得多。"	"Thu8"
"Nutrition is important, so make sure and eat well. Try to increase your vegetable intake!"	"營養很重要，一定要好好吃飯。儘量多吃蔬菜！"	"Thu"
"Home-cooked meals are best. Do you cook?"	"自家做的飯是最好的。你做飯嗎？"	"Thu"
"It's a beautiful day, isn't it?"	"今天天氣真好啊。"	"Fri"
"I wish I had less work to do."	"希望工作能少點。"	"Fri"
"If you want to hang out in my apartment, that's okay with me. I live above the clinic."	"如果你想去我的公寓裡逛逛，沒問題。我住在診所上面。"	"Fri4"
"Stop by my place if you ever need a confidential check-up."	"如果需要體檢的話就來我這裡。"	"Fri10"
"Can I do anything for you?"	"我能幫你什麼？"	"Sat"
"Take care."	"保重。"	"Sat"
"I came here because I liked the small-town atmosphere, and the potential for a holistic approach to patient care."	"我來這是因為我喜歡城鎮的氛圍，和群體對病患護理的關懷態度。"	"Sat4"
"I've grown to really love it."	"我真的是越來越喜歡這種氛圍了。"	"Sat4"
"*Sigh*... I'm starting to feel kind of old..."	"唉……我覺得我老了……"	"Sat8"
"The older you get the more memories you're burdened with. It can be overwhelming."	"年紀越大就越喜歡回憶。有時候真的讓人心情沉重。"	"Sat8"
"I think I'll stay younger with you around."	"我覺得跟你一起的時候變得年輕了呢。"	"Sat8"
"Hmm... I'm struggling to make ends meet. I don't have enough patients."	"嗯……我現在已經要入不敷出了。現在來找我看病的病人不是很多。"	"Sun"
"I guess I should try to get patients from the neighboring towns..."	"我覺得我得試著從鄰鎮找病人了……"	"Sun"
"Imagine having a patient's life completely in your hands, and failing to keep them alive... that's something that will haunt you forever."	"你想想，病人的性命就掌握在你手裡，而你沒能把他救活……這事情會一直在你心裡揮之不去。"	"Sun6"
"Thanks, @."	"謝謝你，@。"	"event_george1"
"You see, George, I'm just trying to help you."	"喬治，我只是在幫你。"	"event_george1"
"*Sigh*"	"唉……"	"event_george2"
"Look, George. If you want to behave like this I'm going to have to tell your wife. I don't think she'll be happy."	"看，喬治。如果你一直這樣我只能告訴你妻子了。她大概會發火吧。"	"event_george2"
"Thanks, @. I appreciate that."	"謝謝你，@。非常感謝。"	"event_aerobics1"
"*Sigh*... rude."	"唉……過分。"	"event_aerobics2"
"Oh! Hospitals make you nervous, huh?"	"噢！進了醫院你就會緊張是吧？"	"event_heart1"
"Just try and relax. I'm here to help."	"放鬆。我一定會幫你的。"	"event_heart1"
"Okay. That makes sense."	"好。這樣就對了。"	"event_heart2"
"Um. Okay... If you say so."	"嗯。好吧……既然你這麼說的話。"	"event_heart3"
"...You're right."	"……你說得對。"	"event_grave1"
"...Thanks."	"……謝謝。"	"event_grave1"
"*sigh*"	"唉……"	"event_grave2"
"It's okay to get a moderate amount of sunlight. Just don't get burnt."	"適度曬曬太陽是有好處的，只要別曬傷就行。"	"summer_Mon"
"Okay. Take care! Stay healthy."	"好。多多保重！注意身體健康。"	"summer_Mon"
"Exercise is important, but don't get too exhausted, or you might end up at my clinic!"	"鍛鍊是很重要的，但是不要太過火了，不然你就得來我的診所！"	"summer_Thu"
"Make sure and listen to your body."	"注意不要太勉強。"	"summer_Thu"
"People don't get sick much during the summer. That's nice, but it also means less business for me."	"夏天人們很少生病。好倒是很好，但也意味著我沒有多少生意了。"	"summer_Fri"
"Have you been going into the mines, @?"	"你去過礦坑嗎，@？"	"fall_Fri"
"It's a dangerous place. I recommend against it."	"那裡很危險。最好別去。"	"fall_Fri"
"When you eat certain foods you'll perform better."	"常吃某些食物對身體有好處哦。"	"fall_Sat"
"Eating a 'Farmer's Brunch' will give you the nutrition you need to water and harvest crops better!"	"吃「農夫午餐」可以讓你獲取更均衡的營養，滿足你澆水和收割作物時的體力需求！"	"fall_Sat"
"It's flu season, so you'd better be extra careful."	"現在是流感多發季節，最好格外小心。"	"winter_Wed"
"Make sure to wash your hands often."	"注意經常洗手。"	"winter_Wed"
"I hate to say this, but I do make a lot more money during flu season."	"雖然我不想這麼說，但是流感季節我確實多賺很多錢。"	"winter_Sun"
"I guess if people stopped getting sick, I'd be out of business."	"如果人們不再生病那我也就失業了。"	"winter_Sun"
"Don't get the wrong idea! I want people to be healthy... really!"	"別誤會。我真的希望每個人都健健康康！"	"winter_Sun"
